"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/11699573"">godebazi</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16722366"">godebazi</a>","1163","4826","1255","8980","107","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/38604"">scifidrummergeek</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16711789"">scifidrummergeek</a>","There was 1 matches for the string scifidrummergeek","There was 1 matches","770","62005","11","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8841790"">Eso</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16713363"">Eso</a>","There was 50 matches for the string Eso","There was 50 matches","1246","9440","3767","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4632757"">TheNavneet</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16714043"">TheNavneet</a>","1175","4587","1219","10965","779","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/18367428"">Master Windu</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16721881"">Master Windu</a>","1087","6896","1182","13183","51","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6966109"">Fabouze971</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16721825"">Fabouze971</a>","1068","7482","1167","14271","249","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10444661"">Vir Orationum</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16676930"">Vir Orationum</a>","1012","10462","1112","19229","407","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/14326172"">Tomla</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16712964"">Tomla</a>","1042","8614","1111","19300","420","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9224851"">Bigglestine</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16720451"">Bigglestine</a>","1030","9180","1091","21607","204","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6504280"">seigeyqt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16712655"">central | seigeyqt</a>","955","13656","1089","21806","430","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1592776"">Treefrog</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16673319"">Treefrog</a>","953","13841","1063","25253","26","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4163876"">ChillButton38</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16721840"">ChillButton38</a>","916","16045","1004","33497","972","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/12186292"">RMA</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16715565"">RMA | RMA</a>","There was 50 matches for the string RMA","There was 50 matches","969","38457","616","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6249153"">kevinatoranator</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16677679"">BrinGo | kevinatoranator</a>","845","20772","907","46957","61","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10035981"">Tobias</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16706174"">Tobias</a>","685","32072","830","56515","25","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/19686487"">ICE.WK</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16675049"">ICE.WK</a>","756","27142","804","59105","75","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-79/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
