"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/4780787"">Synthexor</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/19003385"">Synthexor</a>","1272","2894","1364","6979","1235","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6966109"">Fabouze971</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19003255"">Fabouze971</a>","1253","3157","1324","8619","462","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11428370"">Nachobbi</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/18962756"">Nachobbi</a>","1232","3545","1303","9685","524","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4149436"">CJ</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19002606"">CJ</a>","1124","6435","1291","10369","101","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/18117594"">kyon</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18961192"">WPH | kyon</a>",,,"1266","11939","217","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10221260"">MountainAle</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19004070"">MountainAle</a>","1130","6260","1207","16651","801","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/512100"">DJP</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19003847"">DJP</a>","1081","7789","1195","17646","278","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/179094"">Darth Lil J</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19004857"">Darth Lil J</a>","1103","7099","1174","19606","884","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6676113"">Gawain</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19004802"">Gawain</a>","1133","6146","1161","20967","123","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6803739"">Space</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/19001318"">Team | Space</a>",,,"1126","25405","241","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6592588"">IDLE VILLAGER</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/19003158"">IDLE VILLAGER</a>","1018","10642","1080","32775","142","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8380630"">Elpi Ketcha</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18963830"">Elpi Ketcha</a>","954","14458","1048","38888","398","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/17840810"">Gommettes</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18995191"">Gommettes</a>","943","15050","1005","47539","88","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/20652587"">Shimin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18992408"">Shimin</a>","916","16585","993","49953","692","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/21527696"">UnderpantGnome</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18970351"">UnderpantGnome</a>","926","15989","970","54558","107","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/20226472"">RaidingParty</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/18963039"">WPH | RaidingParty</a>","There was 0 matches for the string RaidingParty","There was 0 matches","904","66893","33","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3867749"">csthelord</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/19003463"">csthelord</a>","870","19300","903","67233","255","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3867749"">csthelord</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/19007198"">csthelord</a>","870","19300","903","67233","255","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11842909"">mattis</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/19003429"">mattis</a>","781","24295","849","76259","85","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10778850"">vicioussloth420</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/19002947"">vicioussloth420</a>","There was 0 matches for the string vicioussloth420","There was 0 matches","There was 0 matches for the string vicioussloth420","There was 0 matches","There was 0 matches","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-107/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
