"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/8841790"">Eso</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16144718"">Eso</a>","1164","1670","1241","7501","3302","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8498550"">m.e.p</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16146411"">m.e.p</a>",,,"1234","7773","61","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3906381"">pokemode</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16139836"">pokemode</a>","1200","1448","1225","8092","692","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6566419"">Appoloin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16145862"">Appoloin</a>","1106","2248","1197","9297","1735","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5905270"">aniki</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16141037"">aniki</a>","1092","2417","1192","9511","355","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9363257"">Buzzingrapier86</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16144297"">Buzzingrapier86</a>",,,"1183","9917","1002","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/14326172"">Tomla</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16147929"">Tomla</a>","800","9596","1130","13106","367","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/512100"">DJP</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16122548"">DJP</a>","970","4735","1122","13703","50","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8543418"">huckflannel</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16133425"">huckflannel</a>","868","7483","1121","13787","73","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16148453"">Capricolt</a>","1047","3102","1118","14022","144","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11101643"">Spagtro</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16145551"">META | Spagtro</a>","893","6783","1030","22002","237","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5446144"">sgtswabby</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16144771"">sgtswabby</a>",,,"967","28431","26","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/12345576"">rebel_yell</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16116678"">rebel_yell</a>","830","8625","955","29692","190","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/18987403"">koan</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16147488"">koan</a>",,,"822","41408","10","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-71/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
