"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13231124"">Aixx</a>","1413","788","1389","1152","59","<a href=""https://aoe4world.com/players/2646918"">Aixx</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13247376"">Newox</a>","1418","631","1370","1264","160","<a href=""https://aoe4world.com/players/11928972"">Newox</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13259319"">Tabith_1</a>","972","13296","1028","11173","69","<a href=""https://aoe4world.com/players/200804"">Tabith_1</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13216997"">amirsozoki</a>","1271","2178","1350","1405","418","<a href=""https://aoe4world.com/players/10107119"">amirsozoki</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13265074"">DarkBeholder</a>","1225","2857","1349","1416","236","<a href=""https://aoe4world.com/players/246200"">DarkBeholder</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13263945"">MRWARRioR4388</a>","1253","2391","1304","1807","173","<a href=""https://aoe4world.com/players/10259552"">MRWARRioR4388</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13263577"">WayofSix</a>","1418","626","1317","1983","398","<a href=""https://aoe4world.com/players/674431"">[ODB] WayofSix</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13263591"">mastermat64</a>","1423","532","1474","674","958","<a href=""https://aoe4world.com/players/7458735"">mastermat64</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13262802"">qupak</a>","1400","1283","1455","784","117","<a href=""https://aoe4world.com/players/9172331"">qupak</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13264855"">Sofianosss</a>","1263","2271","1315","2021","108","<a href=""https://aoe4world.com/players/6543083"">Sofianosss</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13264467"">Eradicus</a>","1198","4182","1197","4255","93","<a href=""https://aoe4world.com/players/217612"">Eradicus</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13241116"">RaE</a>","1420","592","1449","823","368","<a href=""https://aoe4world.com/players/6687875"">RaE</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13263029"">GandelfWarrior</a>","1205","3798","1254","2465","689","<a href=""https://aoe4world.com/players/10320420"">GandelfWarrior</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13254258"">HeliosEdiy</a>","1203","3936","1235","2806","960","<a href=""https://aoe4world.com/players/3258233"">HeliosEdiy</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13222419"">fenix</a>","1153","4915","1222","3003","345","<a href=""https://aoe4world.com/players/11020395"">fenix</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13242148"">AntiRaider</a>","1071","7258","1143","4571","122","<a href=""https://aoe4world.com/players/11989139"">AntiRaider</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13255718"">EsotericCloudSurfer</a>","1058","7791","1141","4642","1494","<a href=""https://aoe4world.com/players/8841790"">EsotericCloudSurfer</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13251538"">Howard Beale</a>","1208","3597","1147","5629","356","<a href=""https://aoe4world.com/players/1261258"">Howard Beale</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13263938"">Pedestrian</a>","705","32087","1073","6911","32","<a href=""https://aoe4world.com/players/5732220"">Pedestrian</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13265223"">Homeyboss</a>","1025","9342","993","10339","93","<a href=""https://aoe4world.com/players/11822883"">Homeyboss</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13263666"">Jgpopper3</a>","948","7885","1055","9743","59","<a href=""https://aoe4world.com/players/8804293"">Jgpopper3</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13263162"">Vinyl Scratch</a>","There was 0 matches for the string Vinyl Scratch","There was 0 matches","There was 0 matches for the string Vinyl Scratch","There was 0 matches","There was 0 matches","<a href=""https://aoe4world.com/players/6233088"">Vinyl Scratch</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13219277"">Eren_AoE</a>","1137","5255","There was 0 matches for the string Eren_AoE","There was 0 matches","There was 0 matches","<a href=""https://aoe4world.com/players/2295504"">Eren_AoE</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-35/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
